bac,method,nsnp,beta,se,p_value,ci_lower,ci_upper,odds_ratio,or_ci_lower,or_ci_upper,method_status,method_status_zh
genus.Ruminococcus2.id.11374,Inverse variance weighted,15,-0.0679912384110504,0.0719881954037889,0.344925640516145,-0.209088101402477,0.0731056245803758,0.934268659219314,0.811323753734063,1.0758441665022,OK,方法成功运行
genus.Ruminococcus2.id.11374,Weighted median,15,-0.0957382417789048,0.100680374362094,0.341648718695791,-0.293071775528609,0.1015952919708,0.908701845118978,0.745968596485324,1.10693539542168,OK,方法成功运行
genus.Ruminococcus2.id.11374,MR Egger,15,-0.207669470772529,0.195802640287684,0.30817689201142,-0.59144264573639,0.176103704191332,0.812475539247853,0.553528163403707,1.19256172588755,OK,方法成功运行
genus.Ruminococcus2.id.11374,Weighted mode,15,-0.0487902011663356,0.155128315705199,0.757768114524444,-0.352841699948526,0.255261297615855,0.952380917145807,0.70268842018649,1.29079885947568,OK,方法成功运行
genus.Sellimonas.id.14369,Inverse variance weighted,8,0.00234778254690589,0.0469413073077646,0.960110213268139,-0.0896571797763127,0.0943527448701245,1.00235054074648,0.914244553075939,1.09894732558642,OK,方法成功运行
genus.Sellimonas.id.14369,Weighted median,8,-0.0202322351255616,0.0598506576972874,0.735329030626474,-0.137539524212245,0.0970750539611216,0.979971063175341,0.871499903969261,1.10194307571017,OK,方法成功运行
genus.Sellimonas.id.14369,MR Egger,8,0.244011527593989,0.262432721401623,0.388350126523618,-0.270356606353193,0.75837966154117,1.27635904375349,0.763107316892263,2.13481429480426,OK,方法成功运行
genus.Sellimonas.id.14369,Weighted mode,8,-0.0349315965529513,0.0878196405736145,0.702654480180959,-0.207058092077236,0.137194898971333,0.965671469255628,0.812972421359088,1.14705168592974,OK,方法成功运行
genus.Senegalimassilia.id.11160,Inverse variance weighted,4,0.0641846597297536,0.100776056189361,0.5241874647899,-0.133336410401395,0.261705729860902,1.06628928127333,0.875170626079222,1.29914418683366,OK,方法成功运行
genus.Senegalimassilia.id.11160,Weighted median,4,0.124578767712392,0.11989193215033,0.298761873049779,-0.110409419302255,0.35956695472704,1.13267123486865,0.895467438581398,1.43270885240822,OK,方法成功运行
genus.Senegalimassilia.id.11160,MR Egger,4,0.135701701971666,0.325161733275042,0.716965627776463,-0.501615295247417,0.773018699190748,1.14534018991221,0.605551724468162,2.1662957888201,OK,方法成功运行
genus.Senegalimassilia.id.11160,Weighted mode,4,0.16191266369631,0.163503201686811,0.395044257460667,-0.15855361160984,0.48237893900246,1.17575755051825,0.853377211638405,1.61992352121354,OK,方法成功运行
genus.Slackia.id.825,Inverse variance weighted,5,-0.0231585615625187,0.0832814280869365,0.780954063225641,-0.186390160612914,0.140073037487877,0.977107539791264,0.829949718113335,1.15035781503399,OK,方法成功运行
genus.Slackia.id.825,Weighted median,5,-0.0502311246881724,0.102327302903959,0.623506496936556,-0.250792638379932,0.150330389003588,0.951009597301321,0.778183720266559,1.16221816340416,OK,方法成功运行
genus.Slackia.id.825,MR Egger,5,0.244131790732602,0.45652327209193,0.629909407307186,-0.650653822567581,1.13891740403278,1.27651255192859,0.52170456300964,3.12338517001074,OK,方法成功运行
genus.Slackia.id.825,Weighted mode,5,-0.0783761826037354,0.147849992464501,0.624099662160761,-0.368162167834158,0.211409802626687,0.924616536456402,0.69200495164469,1.23541852909687,OK,方法成功运行
genus.Streptococcus.id.1853,Inverse variance weighted,13,-0.129524843098497,0.0850199262285428,0.127642524865247,-0.296163898506441,0.0371142123094472,0.878512763166038,0.743665532361149,1.03781154492289,OK,方法成功运行
genus.Streptococcus.id.1853,Weighted median,13,-0.166373970768283,0.113066581936096,0.141164323898791,-0.387984471363031,0.0552365298264638,0.846729522882505,0.678422878164894,1.05679054760087,OK,方法成功运行
genus.Streptococcus.id.1853,MR Egger,13,0.0811866466282181,0.314387314465303,0.800991362494792,-0.535012489723776,0.697385782980212,1.08457330962761,0.585661975342816,2.00849519600116,OK,方法成功运行
genus.Streptococcus.id.1853,Weighted mode,13,-0.21980807099772,0.196084768208982,0.284226711333592,-0.604134216687324,0.164518074691885,0.802672839376717,0.546547413488288,1.17882487625548,OK,方法成功运行
genus.Subdoligranulum.id.2070,Inverse variance weighted,10,-0.0556250773253371,0.116460277076945,0.632912625977256,-0.283887220396149,0.172637065745475,0.945893706416334,0.752851546217668,1.18843470314046,OK,方法成功运行
genus.Subdoligranulum.id.2070,Weighted median,10,0.0212057516684056,0.142710703640603,0.881875128195273,-0.258507227467176,0.300918730803987,1.02143219139603,0.772203449953929,1.35109953430322,OK,方法成功运行
genus.Subdoligranulum.id.2070,MR Egger,10,0.137758931638958,0.363180145173494,0.714325653687173,-0.574074152901091,0.849592016179006,1.14769884304378,0.563226088725025,2.33869250855513,OK,方法成功运行
genus.Subdoligranulum.id.2070,Weighted mode,10,0.0581753696929308,0.18927693895069,0.765565775098376,-0.312807430650421,0.429158170036283,1.05990085390015,0.731390742448249,1.53596395866024,OK,方法成功运行
genus.Sutterella.id.2896,Inverse variance weighted,12,0.0795312584205564,0.080897820694186,0.32555450810768,-0.0790284701400482,0.238090986981161,1.08277940497447,0.924013617273514,1.26882463409608,OK,方法成功运行
genus.Sutterella.id.2896,Weighted median,12,-0.0219692154128058,0.111662331402475,0.844025621421707,-0.240827384961657,0.196888954136045,0.978270350236562,0.78597728617894,1.21760882277467,OK,方法成功运行
genus.Sutterella.id.2896,MR Egger,12,-0.345529477623013,0.353461862596568,0.35134886022718,-1.03831472831229,0.347255773066259,0.707845465894525,0.354050851339764,1.41517864366497,OK,方法成功运行
genus.Sutterella.id.2896,Weighted mode,12,-0.0252607886033902,0.164782336033613,0.880939375855379,-0.348234167229272,0.297712590022491,0.975055595481372,0.705933550354654,1.34677465577588,OK,方法成功运行
genus.Terrisporobacter.id.11348,Inverse variance weighted,5,0.087773492421094,0.0854320065515214,0.304228576472025,-0.0796732404198879,0.255220225262076,1.09174080645297,0.923418032783152,1.290745844417,OK,方法成功运行
genus.Terrisporobacter.id.11348,Weighted median,5,0.133578691858596,0.108000047968251,0.216146789468199,-0.0781014021591755,0.345258785876367,1.14291120040309,0.924870637908793,1.41235537000109,OK,方法成功运行
genus.Terrisporobacter.id.11348,MR Egger,5,0.170717558885323,0.233195709995052,0.517127416245532,-0.286346032704978,0.627781150475625,1.1861556825725,0.751002699484133,1.87344906252067,OK,方法成功运行
genus.Terrisporobacter.id.11348,Weighted mode,5,0.149822844616067,0.148552107091677,0.370244143455487,-0.14133928528362,0.440984974515754,1.16162843576739,0.868194696037432,1.55423734899806,OK,方法成功运行
genus.Turicibacter.id.2162,Inverse variance weighted,10,-0.0479544133884801,0.0849038757030835,0.572204163448841,-0.214366009766524,0.118457182989563,0.95317723820757,0.807052941699645,1.12575867144926,OK,方法成功运行
genus.Turicibacter.id.2162,Weighted median,10,-0.00904548992651686,0.103315931980897,0.930232958311884,-0.211544716609076,0.193453736756042,0.990995297444259,0.809333089612172,1.21343324789456,OK,方法成功运行
genus.Turicibacter.id.2162,MR Egger,10,-0.647753750525474,0.329966171389524,0.0852496254852946,-1.29448744644894,-0.00102005460200671,0.523219739826087,0.274038287638594,0.998980465476837,OK,方法成功运行
genus.Turicibacter.id.2162,Weighted mode,10,0.0742039699787216,0.181383715800685,0.692030818563428,-0.281308112990621,0.429716052948065,1.07702646415855,0.754795737276864,1.53682108577195,OK,方法成功运行
genus.Tyzzerella3.id.11335,Inverse variance weighted,13,0.0173882627866774,0.0469289235256385,0.710992568666431,-0.074592427323574,0.109368952896929,1.01754031867877,0.928121686291063,1.11557386863192,OK,方法成功运行
genus.Tyzzerella3.id.11335,Weighted median,13,0.0107303486774238,0.065315767435299,0.869507418347798,-0.117288555495762,0.13874925285061,1.01078812533844,0.889328535498746,1.14883599653331,OK,方法成功运行
genus.Tyzzerella3.id.11335,MR Egger,13,-0.146462578308918,0.26287960163464,0.588583940425373,-0.661706597512812,0.368781440894977,0.863758055017079,0.515970029520097,1.44597153889115,OK,方法成功运行
genus.Tyzzerella3.id.11335,Weighted mode,13,-0.0261693498944733,0.127828871812185,0.841220823481279,-0.276713938646356,0.224375238857409,0.97417010003502,0.758271378225262,1.25154055797728,OK,方法成功运行
genus.Veillonella.id.2198,Inverse variance weighted,5,-0.00102970218633176,0.115651276619598,0.992896121460857,-0.227706204360744,0.225646799988081,0.998970827775048,0.796358192033746,1.253132980521,OK,方法成功运行
genus.Veillonella.id.2198,Weighted median,5,-0.0253548919525402,0.147555037211118,0.863568462843837,-0.314562764886331,0.263852980981251,0.974963843801368,0.730108033359148,1.30193677276298,OK,方法成功运行
genus.Veillonella.id.2198,MR Egger,5,0.400236872546258,0.915613906171245,0.691574669058359,-1.39436638354938,2.1948401286419,1.49217811181138,0.247990117215327,8.97856552660779,OK,方法成功运行
genus.Veillonella.id.2198,Weighted mode,5,0.0916380877205163,0.206747674290303,0.680512012564463,-0.313587353888477,0.49686352932951,1.09596810598146,0.73082053619957,1.643558205924,OK,方法成功运行
genus.Victivallis.id.2256,Inverse variance weighted,10,0.0193963431283449,0.0719338330783673,0.787436107763576,-0.121593969705255,0.160386655961945,1.01958567432149,0.885507838528505,1.17396470369939,OK,方法成功运行
genus.Victivallis.id.2256,Weighted median,10,0.0518879769068849,0.0683306512677371,0.447633615076491,-0.0820400995778797,0.18581605339165,1.05325774671373,0.921235016820374,1.20420073136319,OK,方法成功运行
genus.Victivallis.id.2256,MR Egger,10,0.823803232551964,0.488368941020937,0.130115890590344,-0.133399891849072,1.781006356953,2.27915151817188,0.875115070744299,5.93582697457966,OK,方法成功运行
genus.Victivallis.id.2256,Weighted mode,10,0.099453316798318,0.132712179290417,0.472753546865918,-0.1606625546109,0.359569188207536,1.10456690481674,0.85157938416483,1.43271205233907,OK,方法成功运行
genus.unknowngenus.id.1000000073,Inverse variance weighted,14,-0.0752983274082001,0.0638349317475525,0.238167808635655,-0.200414793633403,0.0498181388170028,0.927466756298931,0.818391219197248,1.05107992835433,OK,方法成功运行
genus.unknowngenus.id.1000000073,Weighted median,14,-0.0925296385952403,0.0879754307756695,0.292906547924087,-0.264961482915553,0.0799022057250719,0.91162219136291,0.767235501081327,1.08318113358159,OK,方法成功运行
genus.unknowngenus.id.1000000073,MR Egger,14,-0.113243649865488,0.187137394652078,0.556359382206955,-0.480032943383562,0.253545643652585,0.892933070586724,0.618763007323292,1.28858619392359,OK,方法成功运行
genus.unknowngenus.id.1000000073,Weighted mode,14,-0.0493296171704845,0.158853094136734,0.761076015315421,-0.360681681678483,0.262022447337514,0.951867326169102,0.697200894966785,1.2995557136677,OK,方法成功运行
genus.unknowngenus.id.1000001215,Inverse variance weighted,8,0.0776680511950881,0.103324458418067,0.452236987111078,-0.124847887304324,0.2801839896945,1.08076384085344,0.882631151777618,1.3233732769842,OK,方法成功运行
genus.unknowngenus.id.1000001215,Weighted median,8,0.114951447597485,0.0958911136941333,0.23061715858335,-0.0729951352430162,0.302898030437986,1.12181896924352,0.929605352318923,1.35377641341597,OK,方法成功运行
genus.unknowngenus.id.1000001215,MR Egger,8,-0.0687743383431924,0.340686299174132,0.846688790484328,-0.736519484724492,0.598970808038107,0.933537319888942,0.47877741102362,1.82024445506355,OK,方法成功运行
genus.unknowngenus.id.1000001215,Weighted mode,8,0.091063933289703,0.127719140165855,0.498917481404053,-0.159265581435373,0.341393448014779,1.09533903164757,0.852769849051495,1.40690667661982,OK,方法成功运行
genus.unknowngenus.id.1000005472,Inverse variance weighted,11,0.0229570637448328,0.119259483298673,0.847353108157844,-0.210791523520567,0.256705651010232,1.02322260525717,0.809942903326479,1.29266457624265,OK,方法成功运行
genus.unknowngenus.id.1000005472,Weighted median,11,-0.112030937391248,0.111899781483131,0.316743620401003,-0.331354509098184,0.107292634315689,0.894016598531221,0.717950603899278,1.11325998489092,OK,方法成功运行
genus.unknowngenus.id.1000005472,MR Egger,11,-0.450547602906196,0.31450613678629,0.185789149886249,-1.06697963100733,0.165884425194932,0.637279080177864,0.344046095855023,1.18043666510165,OK,方法成功运行
genus.unknowngenus.id.1000005472,Weighted mode,11,-0.160262165264365,0.149831722523878,0.30993093004089,-0.453932341411167,0.133408010882437,0.851920415746129,0.635125703501089,1.14271614385043,OK,方法成功运行
genus.unknowngenus.id.1000005479,Inverse variance weighted,8,-0.0927074329140841,0.0716588424468147,0.195757548209886,-0.233158764109841,0.0477438982816727,0.911460124524062,0.792027817950356,1.04890199532044,OK,方法成功运行
genus.unknowngenus.id.1000005479,Weighted median,8,-0.0283505748842903,0.0924280375186201,0.759047880601758,-0.209509528420786,0.152808378652205,0.97204753160969,0.81098191201937,1.16510169919292,OK,方法成功运行
genus.unknowngenus.id.1000005479,MR Egger,8,-0.299856821540582,0.30413909603659,0.362245659869115,-0.895969449772299,0.296255806691134,0.740924297487039,0.408211666046778,1.34481412528704,OK,方法成功运行
genus.unknowngenus.id.1000005479,Weighted mode,8,-0.00852576990520848,0.141543317042493,0.953652606336684,-0.285950671308495,0.268899131498078,0.991510471402878,0.751299675662753,1.30852314562006,OK,方法成功运行
genus.unknowngenus.id.1000006162,Inverse variance weighted,12,0.0672946834341578,0.0492186928282049,0.17154424814534,-0.0291739545091239,0.163763321377439,1.06961062827071,0.971247496889136,1.17793548994882,OK,方法成功运行
genus.unknowngenus.id.1000006162,Weighted median,12,0.0986181271253681,0.0658251155905177,0.134085482441323,-0.0303990994320466,0.227635353682783,1.10364476707832,0.970058306563411,1.25562738204307,OK,方法成功运行
genus.unknowngenus.id.1000006162,MR Egger,12,0.390333518682997,0.206036978549038,0.0874139326749584,-0.0134989592731186,0.794165996639111,1.47747347672673,0.986591743089746,2.21259491549626,OK,方法成功运行
genus.unknowngenus.id.1000006162,Weighted mode,12,0.111314262492451,0.106369331062793,0.317786540653653,-0.0971696263906227,0.319798151375524,1.11774611734619,0.907402073739532,1.37684982104318,OK,方法成功运行
genus.unknowngenus.id.1868,Inverse variance weighted,11,0.0366679474775911,0.0678893662868555,0.58911892123174,-0.0963952104446456,0.169731105399828,1.0373485094542,0.908105052538712,1.18498617209377,OK,方法成功运行
genus.unknowngenus.id.1868,Weighted median,11,0.0693267174511285,0.0939495042266374,0.460566303481514,-0.114814310833081,0.253467745735338,1.07178632324672,0.891531676311825,1.28848581965241,OK,方法成功运行
genus.unknowngenus.id.1868,MR Egger,11,0.221822853268238,0.203479922327081,0.303974358217669,-0.176997794492842,0.620643501029317,1.24835021711485,0.837781632254343,1.86012464892235,OK,方法成功运行
genus.unknowngenus.id.1868,Weighted mode,11,0.0838378497169386,0.139131693443498,0.56020424004782,-0.188860269432318,0.356535968866195,1.08745254877341,0.827902181854723,1.42837290654864,OK,方法成功运行
genus.unknowngenus.id.2001,Inverse variance weighted,9,-0.0509269484877127,0.0802266814112511,0.525566578134611,-0.208171244053765,0.106317347078339,0.950348092362058,0.81206796299459,1.11217476592193,OK,方法成功运行
genus.unknowngenus.id.2001,Weighted median,9,-0.039394116115201,0.104351311971184,0.705791413563768,-0.243922687578721,0.165134455348319,0.961371742376447,0.783548209930505,1.17955170508513,OK,方法成功运行
genus.unknowngenus.id.2001,MR Egger,9,0.287072275403869,0.321802026543395,0.401974699724391,-0.343659696621184,0.917804247428923,1.33252051845403,0.709170220012973,2.50378665374374,OK,方法成功运行
genus.unknowngenus.id.2001,Weighted mode,9,-0.0593454918679918,0.151996226578207,0.706401603770039,-0.357258095961277,0.238567112225294,0.942381127890899,0.699591912584284,1.26942889737584,OK,方法成功运行
genus.unknowngenus.id.2041,Inverse variance weighted,11,-0.0760548558836768,0.0814830186551498,0.350622308521104,-0.23576157244777,0.0836518606804168,0.926765366631813,0.789969001856078,1.08725031332898,OK,方法成功运行
genus.unknowngenus.id.2041,Weighted median,11,-0.0181427307422294,0.0955961459663,0.849477477903154,-0.205511176836177,0.169225715351719,0.982020857789012,0.814230993989866,1.18438744318381,OK,方法成功运行
genus.unknowngenus.id.2041,MR Egger,11,-0.255329242952732,0.240356879958227,0.31577514334162,-0.726428727670857,0.215770241765393,0.774661404161394,0.483633095123542,1.24081725826478,OK,方法成功运行
genus.unknowngenus.id.2041,Weighted mode,11,-0.0285572271572315,0.158468585618813,0.860589197508839,-0.339155654970106,0.282041200655642,0.97184667653217,0.71237155628561,1.32583334406456,OK,方法成功运行
genus.unknowngenus.id.2071,Inverse variance weighted,13,0.0462767060822861,0.0730896547581689,0.526635772358671,-0.0969790172437249,0.189532429408297,1.04736418290404,0.907575049359544,1.2086843202712,OK,方法成功运行
genus.unknowngenus.id.2071,Weighted median,13,0.0547927591432297,0.0995368546779851,0.581992179238513,-0.140299476025621,0.249884994312081,1.05632167898029,0.86909792243032,1.28387775495252,OK,方法成功运行
genus.unknowngenus.id.2071,MR Egger,13,-0.113735881974238,0.353391361530438,0.753606307413511,-0.806382950573896,0.57891118662542,0.89249364841614,0.446470053397238,1.78409482652231,OK,方法成功运行
genus.unknowngenus.id.2071,Weighted mode,13,0.0485948672117971,0.166007302214448,0.774730629150261,-0.276779445128521,0.373969179552115,1.04979495821715,0.758221708161621,1.45349235248121,OK,方法成功运行
genus.unknowngenus.id.2755,Inverse variance weighted,12,-0.0808726118189604,0.0671940132925906,0.228756319880363,-0.212572877872438,0.0508276542345172,0.922311175504409,0.808501392313015,1.05214154551633,OK,方法成功运行
genus.unknowngenus.id.2755,Weighted median,12,-0.0624191707578014,0.0887169416821392,0.481696441983385,-0.236304376454794,0.111466034939191,0.939488997928302,0.78954031987212,1.11791577328348,OK,方法成功运行
genus.unknowngenus.id.2755,MR Egger,12,-0.427535107873573,0.265058891232718,0.137823939069663,-0.9470505346897,0.091980318942555,0.652114507240573,0.387883386539244,1.09634324467411,OK,方法成功运行
genus.unknowngenus.id.2755,Weighted mode,12,-0.0731761070073487,0.137585050804695,0.605397263184426,-0.342842806584552,0.196490592569854,0.929437135219912,0.709749770782374,1.21712387081654,OK,方法成功运行
genus.unknowngenus.id.826,Inverse variance weighted,10,-0.0146968122834421,0.085847563480288,0.864069168955209,-0.182958036704807,0.153564412137922,0.985410658724281,0.832803102166266,1.16598288815398,OK,方法成功运行
genus.unknowngenus.id.826,Weighted median,10,-0.0782800864395164,0.114847130172268,0.495490359073662,-0.303380461577162,0.146820288698129,0.924705392828238,0.738318141243091,1.1581458124352,OK,方法成功运行
genus.unknowngenus.id.826,MR Egger,10,-0.0226812034022979,0.212538837783753,0.917642206626093,-0.439257325458454,0.393894918653858,0.977574081393658,0.644514908195013,1.48274473167578,OK,方法成功运行
genus.unknowngenus.id.826,Weighted mode,10,-0.107515775574284,0.130870427289133,0.43256017966899,-0.364021813060986,0.148990261912417,0.89806235488966,0.694876037204218,1.16066168652889,OK,方法成功运行
genus.unknowngenus.id.959,Inverse variance weighted,10,0.0752172735376226,0.0532237147723086,0.157588532983889,-0.0291012074161024,0.179535754491348,1.07811837203135,0.97131815489119,1.19666168933261,OK,方法成功运行
genus.unknowngenus.id.959,Weighted median,10,0.0732886068614749,0.070229892199225,0.296692299253138,-0.0643619818490062,0.210939195571956,1.07604104493397,0.937665520193008,1.23483726920476,OK,方法成功运行
genus.unknowngenus.id.959,MR Egger,10,-0.344382582450759,0.298253718414909,0.281551365025375,-0.928959870543981,0.240194705642464,0.708657756158915,0.394964310809527,1.27149669380222,OK,方法成功运行
genus.unknowngenus.id.959,Weighted mode,10,0.0880357853894795,0.123393032802173,0.49364631389622,-0.15381455890278,0.329886129681739,1.09202719994766,0.857431009216668,1.39080974749792,OK,方法成功运行
order.Actinomycetales.id.420,Inverse variance weighted,3,-0.162007348771771,0.14686153907662,0.269970776081665,-0.449855965361946,0.125841267818403,0.85043495486488,0.637719998776232,1.13410213548878,OK,方法成功运行
order.Actinomycetales.id.420,Weighted median,3,-0.167343055381181,0.162301233731782,0.30251053065236,-0.485453473495473,0.150767362733112,0.845909367794617,0.615418057700182,1.16272613318619,OK,方法成功运行
order.Actinomycetales.id.420,MR Egger,3,-0.369596958820895,0.632600904074433,0.663382219787501,-1.60949473080678,0.870300813164994,0.691012781126161,0.19998863664829,2.38762897573758,OK,方法成功运行
order.Actinomycetales.id.420,Weighted mode,3,-0.172414575142288,0.188156984230012,0.456224171433528,-0.541202264233111,0.196373113948534,0.841630181879535,0.582048055988129,1.2169808931808,OK,方法成功运行
order.Bacillales.id.1674,Inverse variance weighted,9,-0.0195230640259238,0.0466058988510504,0.675291522332979,-0.110870625773983,0.071824497722135,0.980666276815401,0.895054538426934,1.0744667561523,OK,方法成功运行
order.Bacillales.id.1674,Weighted median,9,-0.0193720084303556,0.0647915052984461,0.76494771963589,-0.14636335881531,0.107619341954599,0.980814423132782,0.863843760905674,1.11362375485205,OK,方法成功运行
order.Bacillales.id.1674,MR Egger,9,-0.03508651113697,0.210861841141794,0.872549833750992,-0.448375719774885,0.378202697500945,0.965521884248418,0.638664679997813,1.45965878207921,OK,方法成功运行
order.Bacillales.id.1674,Weighted mode,9,-0.0247264900509266,0.106150627024509,0.821658926532162,-0.232781719018963,0.18332873891711,0.97557670547637,0.792326504456555,1.20120922740168,OK,方法成功运行
order.Bacteroidales.id.913,Inverse variance weighted,10,0.00201180581352507,0.0948861572442321,0.983084270802905,-0.18396506238517,0.18798867401222,1.00201383085261,0.831964870187101,1.20681984684536,OK,方法成功运行
order.Bacteroidales.id.913,Weighted median,10,0.0865776084510144,0.131403942529811,0.509981730507686,-0.170974118907416,0.344129335809444,1.09043599148221,0.842843386897072,1.4107610856357,OK,方法成功运行
order.Bacteroidales.id.913,MR Egger,10,-0.217471245917341,0.211306627394149,0.333506423248758,-0.631632235609872,0.19668974377519,0.804550738705675,0.531723194781618,1.21736628664036,OK,方法成功运行
order.Bacteroidales.id.913,Weighted mode,10,0.160932462502191,0.18731652847388,0.412557144776947,-0.206207933306614,0.528072858310997,1.17460563620936,0.813663870872667,1.69566137812539,OK,方法成功运行
order.Bifidobacteriales.id.432,Inverse variance weighted,9,0.0955377547097695,0.102319967655922,0.350450592011495,-0.105009381895837,0.296084891315376,1.10025036088284,0.900316075874998,1.34458429551677,OK,方法成功运行
order.Bifidobacteriales.id.432,Weighted median,9,0.0794660706521527,0.131008239432882,0.544134273191733,-0.177310078636296,0.336242219940602,1.08270882330194,0.837520047181474,1.39967801367968,OK,方法成功运行
order.Bifidobacteriales.id.432,MR Egger,9,0.373734684461518,0.568419458465659,0.531877616177899,-0.740367454131173,1.48783682305421,1.45315155561949,0.476938630248357,4.42750767011625,OK,方法成功运行
order.Bifidobacteriales.id.432,Weighted mode,9,0.0719157425219975,0.199864374651465,0.728293522401887,-0.319818431794873,0.463649916838868,1.07456480012936,0.726280894621214,1.58986628758734,OK,方法成功运行
order.Burkholderiales.id.2874,Inverse variance weighted,11,0.0593047039529652,0.0970537164780363,0.541166271533429,-0.130920580343986,0.249529988249916,1.0610985123978,0.877287445491526,1.28342205145997,OK,方法成功运行
order.Burkholderiales.id.2874,Weighted median,11,0.00337905379350183,0.13079935188456,0.97938984442604,-0.252987675900236,0.25974578348724,1.00338476923155,0.776477451150343,1.29660042752602,OK,方法成功运行
order.Burkholderiales.id.2874,MR Egger,11,0.0909073443380237,0.333633180338068,0.79140363794011,-0.56301368912459,0.744828377800637,1.09516752708508,0.569490208653764,2.1060799538888,OK,方法成功运行
order.Burkholderiales.id.2874,Weighted mode,11,-0.103026511872467,0.24870928315493,0.687440302437633,-0.590496706856129,0.384443683111195,0.902103056723287,0.554052014941496,1.46879697754628,OK,方法成功运行
order.Clostridiales.id.1863,Inverse variance weighted,13,-0.117509364156266,0.0911333156544787,0.197251180664343,-0.296130662839044,0.0611119345265126,0.889132185734737,0.743690248992171,1.06301789593284,OK,方法成功运行
order.Clostridiales.id.1863,Weighted median,13,0.0299541211241625,0.110372724452185,0.786090622528051,-0.186376418802121,0.246284661050446,1.03040725894237,0.829961123203693,1.27926367825851,OK,方法成功运行
order.Clostridiales.id.1863,MR Egger,13,0.221756078619566,0.201216052694573,0.2939562542196,-0.172627384661797,0.616139541900929,1.24826686175073,0.841451094021402,1.85176556215326,OK,方法成功运行
order.Clostridiales.id.1863,Weighted mode,13,0.0497053978751409,0.118844958846704,0.683160948201817,-0.183230721464398,0.28264151721468,1.05096143529287,0.832576040412112,1.32662950272523,OK,方法成功运行
order.Coriobacteriales.id.810,Inverse variance weighted,13,0.153183044929044,0.0894633899327506,0.0868519336973105,-0.022165199339147,0.328531289197235,1.16553830529438,0.978078643758607,1.38892669804962,OK,方法成功运行
order.Coriobacteriales.id.810,Weighted median,13,0.185360636237332,0.120693717280407,0.124589014605983,-0.0511990496322666,0.42192032210693,1.20365244255243,0.950089536736637,1.5248870200578,OK,方法成功运行
order.Coriobacteriales.id.810,MR Egger,13,0.223336764542373,0.370785245315588,0.559163207237817,-0.50340231627618,0.950075845360926,1.2502415398688,0.604470557124644,2.58590578083557,OK,方法成功运行
order.Coriobacteriales.id.810,Weighted mode,13,0.383425587318112,0.23285009597842,0.125545477623167,-0.0729606007995909,0.839811775435814,1.4673023624823,0.929637456276713,2.31593102064651,OK,方法成功运行
order.Desulfovibrionales.id.3156,Inverse variance weighted,12,-0.11606139674689,0.079568522068588,0.144665714227814,-0.272015700001323,0.0398929065075423,0.890420552693892,0.761842300070825,1.04069931609992,OK,方法成功运行
order.Desulfovibrionales.id.3156,Weighted median,12,-0.0881026401248779,0.109550513197798,0.421270318144278,-0.302821645992561,0.126616365742805,0.915666887736184,0.738730840227384,1.13498151645922,OK,方法成功运行
order.Desulfovibrionales.id.3156,MR Egger,12,-0.150128370761732,0.219625810723651,0.50977825652272,-0.580594959780088,0.280338218256625,0.860597493778018,0.55956534863232,1.32357739468185,OK,方法成功运行
order.Desulfovibrionales.id.3156,Weighted mode,12,-0.0175974563772332,0.168843202001685,0.918867901840904,-0.348530132300536,0.31333521954607,0.982556474604444,0.705724649596304,1.36798002781873,OK,方法成功运行
order.Enterobacteriales.id.3468,Inverse variance weighted,6,-0.00980363483140021,0.1164560336888,0.932910821268751,-0.238057460861447,0.218450191198647,0.990244264140748,0.788157401589345,1.24414704561078,OK,方法成功运行
order.Enterobacteriales.id.3468,Weighted median,6,0.00451089120535697,0.153952521095408,0.976624900360077,-0.297236050141643,0.306257832552357,1.0045210805904,0.74286863741703,1.35833248373364,OK,方法成功运行
order.Enterobacteriales.id.3468,MR Egger,6,1.0174509903327,0.728687413002565,0.23513266371253,-0.410776339152325,2.44567831981773,2.76613486539911,0.66313523240377,11.5383736524463,OK,方法成功运行
order.Enterobacteriales.id.3468,Weighted mode,6,0.0107333099920848,0.247301456981913,0.96706123765552,-0.473977545692465,0.495444165676635,1.01079111860457,0.622521230693913,1.6412270539127,OK,方法成功运行
order.Erysipelotrichales.id.2148,Inverse variance weighted,12,0.162255514445726,0.143118353056373,0.256913849305855,-0.118256457544765,0.442767486436218,1.17616072898665,0.888468169029403,1.55701026624469,OK,方法成功运行
order.Erysipelotrichales.id.2148,Weighted median,12,0.267367740655619,0.13423010348934,0.0463862845157703,0.00427673781651194,0.530458743494726,1.30652081882149,1.00428589611091,1.69971186155686,OK,方法成功运行
order.Erysipelotrichales.id.2148,MR Egger,12,1.32739572541991,0.54019179710087,0.0338343382789217,0.268619803102204,2.38617164773762,3.77120932324827,1.30815768899241,10.8717931174712,OK,方法成功运行
order.Erysipelotrichales.id.2148,Weighted mode,12,0.357346269937725,0.229144114624378,0.147171310979932,-0.0917761947260564,0.806468734601505,1.42953078769818,0.91230930633278,2.23998402602237,OK,方法成功运行
order.Gastranaerophilales.id.1591,Inverse variance weighted,8,0.0776680511950881,0.103324458418067,0.452236987111078,-0.124847887304324,0.2801839896945,1.08076384085344,0.882631151777618,1.3233732769842,OK,方法成功运行
